"date","campaign","country","product","clicks","orders"
2019-04-13,"liZ2EL0p5g","K","SLR",143,2
2019-04-13,"qWKB8SI2LV","K","CAL",0,0
2019-04-13,"pB7LG8Huhs","K","CAL",0,0
2019-04-13,"WLO6Pn2Rcx","K","CAL",11,0
2019-04-13,"tbk4mD8OK7","K","XEL",773,2
2019-04-13,"hXZ24uvD5K","K","ERX",48,0
2019-04-13,"5UeM7WVLn4","K","BIO",0,0
2019-04-13,"RO9sWihtTj","K","XEL",13,0
2019-04-13,"xZnXEKMYzF","K","XEL",3,0
2019-04-13,"VAcYlabQry","K","SLR",4,0
2019-04-13,"nNGZe8m9gu","K","CAL",7,0
2019-04-13,"1OvIMZ3Ke6","K","CAL",2,0
2019-04-13,"5oWPkV4rZm","K","ERX",108,0
2019-04-13,"oKQYn6RtPl","K","XEL",40,0
2019-04-13,"S4ilEqncf2","K","SLR",91,0
2019-04-13,"FePQU90pVW","K","XEL",12,0
2019-04-13,"wCb6ZYnNBi","K","XEL",19,0
2019-04-13,"IJhkaCQyH9","K","XEL",5,0
2019-04-13,"hujV9UWaHs","K","ERX",24,0
2019-04-13,"LjdmYtnaWU","K","ERX",19,0
2019-04-13,"IrcxftkQET","K","ERX",2,0
2019-04-13,"CWjV13GZdA","K","SLR",13,0
2019-04-13,"InpcUlK9dN","K","ERX",49,0
2019-04-13,"Tj3kxEI504","K","XEL",30,0
2019-04-13,"Pt86uOZ3kh","K","XEL",77,2
2019-04-13,"hXW4jEq0oB","K","XEL",3,0
2019-04-13,"HIK6adpCS2","K","PNM",1,0
2019-04-13,"lQjN5qxGdy","K","ERX",2,0
2019-04-13,"ivrubW5A1f","K","XEL",0,0
2019-04-13,"KQ7MuJOER8","K","ERX",18,0
2019-04-13,"sbJdRHjY82","K","ART",0,0
2019-04-13,"5yi9Eo1sVA","K","CAL",0,0
2019-04-13,"DfcdvgO1i0","K","ERX",0,0
2019-04-14,"tbk4mD8OK7","K","XEL",483,0
2019-04-14,"ivrubW5A1f","K","XEL",466,2
2019-04-14,"hujV9UWaHs","K","ERX",25,0
2019-04-14,"YGUKo61MLA","K","ERX",4,0
2019-04-14,"RO9sWihtTj","K","XEL",12,0
2019-04-14,"Pt86uOZ3kh","K","XEL",65,1
2019-04-14,"1OvIMZ3Ke6","K","CAL",6,0
2019-04-14,"VAcYlabQry","K","SLR",3,0
2019-04-14,"liZ2EL0p5g","K","SLR",148,0
2019-04-14,"YWJGPFSX7g","K","ART",0,0
2019-04-14,"KQ7MuJOER8","K","ERX",24,0
2019-04-14,"IrcxftkQET","K","ERX",2,0
2019-04-14,"mscBMv92Do","K","XEL",0,0
2019-04-14,"IJhkaCQyH9","K","XEL",3,0
2019-04-14,"5oWPkV4rZm","K","ERX",65,0
2019-04-14,"WLO6Pn2Rcx","K","CAL",6,0
2019-04-14,"jiosrVeH7b","K","ART",0,0
2019-04-14,"oKQYn6RtPl","K","XEL",42,0
2019-04-14,"Iw8jMgqX9Z","K","XEL",0,0
2019-04-14,"S4ilEqncf2","K","SLR",144,1
2019-04-14,"InpcUlK9dN","K","ERX",35,0
2019-04-14,"nNGZe8m9gu","K","CAL",7,0
2019-04-14,"CWjV13GZdA","K","SLR",13,0
2019-04-14,"hXW4jEq0oB","K","XEL",5,0
2019-04-14,"lQjN5qxGdy","K","ERX",1,0
2019-04-14,"gRaG2vHmks","K","BIO",0,0
2019-04-14,"FePQU90pVW","K","XEL",16,0
2019-04-14,"LjdmYtnaWU","K","ERX",23,0
2019-04-14,"HIK6adpCS2","K","PNM",1,0
2019-04-14,"wCb6ZYnNBi","K","XEL",21,0
2019-04-14,"DfcdvgO1i0","K","ERX",2,0
2019-04-14,"Qu3mcsL8J5","K","SLR",6,0
2019-04-14,"xZnXEKMYzF","K","XEL",4,0
2019-04-14,"pB7LG8Huhs","K","CAL",0,0
2019-04-14,"Tj3kxEI504","K","XEL",25,0
2019-04-14,"e8dYz1VFDP","K","XEL",0,0
2019-04-14,"8amjvBW5eF","K","ERX",0,0
2019-04-14,"BiXMh8t9Ib","K","ERX",0,0
2019-04-14,"7azKbmjRol","K","BIO",0,0
2019-04-14,"qWKB8SI2LV","K","CAL",0,0
2019-04-14,"hXZ24uvD5K","K","ERX",32,0
2019-04-15,"oKQYn6RtPl","K","XEL",26,0
2019-04-15,"WLO6Pn2Rcx","K","CAL",9,0
2019-04-15,"S4ilEqncf2","K","SLR",98,2
2019-04-15,"LjdmYtnaWU","K","ERX",20,0
2019-04-15,"ivrubW5A1f","K","XEL",606,2
2019-04-15,"hujV9UWaHs","K","ERX",18,0
2019-04-15,"1OvIMZ3Ke6","K","CAL",5,0
2019-04-15,"liZ2EL0p5g","K","SLR",104,0
2019-04-15,"VAcYlabQry","K","SLR",2,0
2019-04-15,"5oWPkV4rZm","K","ERX",82,0
2019-04-15,"RO9sWihtTj","K","XEL",9,0
2019-04-15,"tbk4mD8OK7","K","XEL",509,0
2019-04-15,"wCb6ZYnNBi","K","XEL",13,0
2019-04-15,"hXZ24uvD5K","K","ERX",24,0
2019-04-15,"DfcdvgO1i0","K","ERX",2,0
2019-04-15,"KQ7MuJOER8","K","ERX",25,0
2019-04-15,"lQjN5qxGdy","K","ERX",4,0
2019-04-15,"CWjV13GZdA","K","SLR",13,0
2019-04-15,"YGUKo61MLA","K","ERX",2,0
2019-04-15,"Tj3kxEI504","K","XEL",23,0
2019-04-15,"IrcxftkQET","K","ERX",3,0
2019-04-15,"IJhkaCQyH9","K","XEL",4,0
2019-04-15,"xZnXEKMYzF","K","XEL",2,0
2019-04-15,"Pt86uOZ3kh","K","XEL",51,0
2019-04-15,"jiosrVeH7b","K","ART",0,0
2019-04-15,"pB7LG8Huhs","K","CAL",0,0
2019-04-15,"hXW4jEq0oB","K","XEL",2,0
2019-04-15,"qWKB8SI2LV","K","CAL",0,0
2019-04-15,"nNGZe8m9gu","K","CAL",6,0
2019-04-15,"FePQU90pVW","K","XEL",10,0
2019-04-15,"InpcUlK9dN","K","ERX",41,0
2019-04-15,"HIK6adpCS2","K","PNM",1,0
2019-04-15,"5G0hB23zCd","K","ART",0,0
2019-04-15,"Qu3mcsL8J5","K","SLR",0,0
2019-04-15,"rdbqH4izto","K","ERX",0,0
2019-04-16,"wCb6ZYnNBi","K","XEL",13,0
2019-04-16,"liZ2EL0p5g","K","SLR",87,1
2019-04-16,"1OvIMZ3Ke6","K","CAL",4,0
2019-04-16,"WLO6Pn2Rcx","K","CAL",7,0
2019-04-16,"tbk4mD8OK7","K","XEL",585,2
2019-04-16,"hXZ24uvD5K","K","ERX",24,0
2019-04-16,"RO9sWihtTj","K","XEL",9,0
2019-04-16,"ivrubW5A1f","K","XEL",466,1
2019-04-16,"S4ilEqncf2","K","SLR",112,2
2019-04-16,"LjdmYtnaWU","K","ERX",19,0
2019-04-16,"xZnXEKMYzF","K","XEL",2,0
2019-04-16,"hujV9UWaHs","K","ERX",21,0
2019-04-16,"InpcUlK9dN","K","ERX",35,0
2019-04-16,"HIK6adpCS2","K","PNM",1,0
2019-04-16,"oKQYn6RtPl","K","XEL",24,0
2019-04-16,"CWjV13GZdA","K","SLR",13,0
2019-04-16,"VAcYlabQry","K","SLR",4,0
2019-04-16,"hXW4jEq0oB","K","XEL",3,0
2019-04-16,"pB7LG8Huhs","K","CAL",0,0
2019-04-16,"IrcxftkQET","K","ERX",3,0
2019-04-16,"IJhkaCQyH9","K","XEL",5,0
2019-04-16,"DfcdvgO1i0","K","ERX",1,0
2019-04-16,"5oWPkV4rZm","K","ERX",80,0
2019-04-16,"FePQU90pVW","K","XEL",6,0
2019-04-16,"Pt86uOZ3kh","K","XEL",50,0
2019-04-16,"sbJdRHjY82","K","ART",0,0
2019-04-16,"5UeM7WVLn4","K","BIO",0,0
2019-04-16,"YGUKo61MLA","K","ERX",2,0
2019-04-16,"qWKB8SI2LV","K","CAL",0,0
2019-04-16,"KQ7MuJOER8","K","ERX",22,0
2019-04-16,"YWJGPFSX7g","K","ART",0,0
2019-04-16,"nNGZe8m9gu","K","CAL",7,0
2019-04-16,"jpCi8cqTMv","K","ERX",0,0
2019-04-16,"Tj3kxEI504","K","XEL",17,0
2019-04-17,"S4ilEqncf2","K","SLR",120,0
2019-04-17,"CWjV13GZdA","K","SLR",15,0
2019-04-17,"hXW4jEq0oB","K","XEL",3,0
2019-04-17,"LjdmYtnaWU","K","ERX",11,0
2019-04-17,"RO9sWihtTj","K","XEL",10,0
2019-04-17,"tbk4mD8OK7","K","XEL",610,2
2019-04-17,"wCb6ZYnNBi","K","XEL",16,0
2019-04-17,"oKQYn6RtPl","K","XEL",22,0
2019-04-17,"ivrubW5A1f","K","XEL",354,2
2019-04-17,"5oWPkV4rZm","K","ERX",91,0
2019-04-17,"FePQU90pVW","K","XEL",9,0
2019-04-17,"1OvIMZ3Ke6","K","CAL",3,0
2019-04-17,"Tj3kxEI504","K","XEL",19,0
2019-04-17,"hXZ24uvD5K","K","ERX",32,0
2019-04-17,"IJhkaCQyH9","K","XEL",6,0
2019-04-17,"IrcxftkQET","K","ERX",3,0
2019-04-17,"liZ2EL0p5g","K","SLR",71,0
2019-04-17,"sbJdRHjY82","K","ART",0,0
2019-04-17,"hujV9UWaHs","K","ERX",18,0
2019-04-17,"WLO6Pn2Rcx","K","CAL",8,0
2019-04-17,"pB7LG8Huhs","K","CAL",0,0
2019-04-17,"gRaG2vHmks","K","BIO",0,0
2019-04-17,"nNGZe8m9gu","K","CAL",7,0
2019-04-17,"HIK6adpCS2","K","PNM",1,0
2019-04-17,"mscBMv92Do","K","XEL",0,0
2019-04-17,"VAcYlabQry","K","SLR",3,0
2019-04-17,"InpcUlK9dN","K","ERX",38,0
2019-04-17,"xZnXEKMYzF","K","XEL",5,0
2019-04-17,"Pt86uOZ3kh","K","XEL",39,0
2019-04-17,"qWKB8SI2LV","K","CAL",0,0
2019-04-17,"KQ7MuJOER8","K","ERX",26,0
2019-04-17,"YGUKo61MLA","K","ERX",2,0
2019-04-17,"DfcdvgO1i0","K","ERX",2,0
2019-04-18,"0MHgiUCmBP","K","ART",0,0
2019-04-18,"WLO6Pn2Rcx","K","CAL",11,0
2019-04-18,"5oWPkV4rZm","K","ERX",76,0
2019-04-18,"liZ2EL0p5g","K","SLR",67,2
2019-04-18,"hXW4jEq0oB","K","XEL",6,0
2019-04-18,"hujV9UWaHs","K","ERX",22,0
2019-04-18,"YGUKo61MLA","K","ERX",5,0
2019-04-18,"KQ7MuJOER8","K","ERX",20,0
2019-04-18,"ivrubW5A1f","K","XEL",363,1
2019-04-18,"xZnXEKMYzF","K","XEL",2,0
2019-04-18,"wCb6ZYnNBi","K","XEL",18,0
2019-04-18,"nNGZe8m9gu","K","CAL",11,0
2019-04-18,"tbk4mD8OK7","K","XEL",790,4
2019-04-18,"CWjV13GZdA","K","SLR",14,0
2019-04-18,"RO9sWihtTj","K","XEL",9,0
2019-04-18,"S4ilEqncf2","K","SLR",92,0
2019-04-18,"hXZ24uvD5K","K","ERX",38,0
2019-04-18,"1OvIMZ3Ke6","K","CAL",2,0
2019-04-18,"Pt86uOZ3kh","K","XEL",46,0
2019-04-18,"sbJdRHjY82","K","ART",1,0
2019-04-18,"VAcYlabQry","K","SLR",2,0
2019-04-18,"LjdmYtnaWU","K","ERX",2,0
2019-04-18,"IJhkaCQyH9","K","XEL",5,0
2019-04-18,"Tj3kxEI504","K","XEL",22,0
2019-04-18,"FePQU90pVW","K","XEL",8,0
2019-04-18,"InpcUlK9dN","K","ERX",40,0
2019-04-18,"IrcxftkQET","K","ERX",1,0
2019-04-18,"raJS8CEyZg","K","SLR",0,0
2019-04-18,"oKQYn6RtPl","K","XEL",19,0
2019-04-18,"DfcdvgO1i0","K","ERX",1,0
2019-04-18,"7g6FUzwWMj","K","CAL",0,0
2019-04-18,"HIK6adpCS2","K","PNM",0,0
2019-04-18,"mscBMv92Do","K","XEL",4,0
2019-04-18,"qWKB8SI2LV","K","CAL",0,0
2019-04-18,"lQjN5qxGdy","K","ERX",0,0
2019-04-19,"hXZ24uvD5K","K","ERX",44,0
2019-04-19,"lQjN5qxGdy","K","ERX",1,0
2019-04-19,"LjdmYtnaWU","K","ERX",2,0
2019-04-19,"tbk4mD8OK7","K","XEL",622,1
2019-04-19,"5oWPkV4rZm","K","ERX",65,0
2019-04-19,"oKQYn6RtPl","K","XEL",24,0
2019-04-19,"qWKB8SI2LV","K","CAL",1,0
2019-04-19,"WLO6Pn2Rcx","K","CAL",8,0
2019-04-19,"S4ilEqncf2","K","SLR",100,0
2019-04-19,"wCb6ZYnNBi","K","XEL",17,0
2019-04-19,"YWJGPFSX7g","K","ART",0,0
2019-04-19,"liZ2EL0p5g","K","SLR",70,0
2019-04-19,"nNGZe8m9gu","K","CAL",8,0
2019-04-19,"Pt86uOZ3kh","K","XEL",44,2
2019-04-19,"1OvIMZ3Ke6","K","CAL",3,0
2019-04-19,"hujV9UWaHs","K","ERX",29,0
2019-04-19,"xZnXEKMYzF","K","XEL",3,0
2019-04-19,"hXW4jEq0oB","K","XEL",6,0
2019-04-19,"ivrubW5A1f","K","XEL",407,0
2019-04-19,"CWjV13GZdA","K","SLR",15,1
2019-04-19,"DfcdvgO1i0","K","ERX",1,0
2019-04-19,"RO9sWihtTj","K","XEL",8,0
2019-04-19,"Tj3kxEI504","K","XEL",22,0
2019-04-19,"IJhkaCQyH9","K","XEL",3,0
2019-04-19,"VAcYlabQry","K","SLR",4,0
2019-04-19,"gRaG2vHmks","K","BIO",0,0
2019-04-19,"InpcUlK9dN","K","ERX",40,0
2019-04-19,"FePQU90pVW","K","XEL",9,0
2019-04-19,"KQ7MuJOER8","K","ERX",21,0
2019-04-19,"xEiMocvBe8","K","CAL",0,0
2019-04-19,"pB7LG8Huhs","K","CAL",0,0
2019-04-19,"7azKbmjRol","K","BIO",0,0
2019-04-19,"sbJdRHjY82","K","ART",0,0
2019-04-19,"YGUKo61MLA","K","ERX",4,0
2019-04-20,"Qu3mcsL8J5","K","SLR",2506,7
2019-04-20,"5oWPkV4rZm","K","ERX",102,0
2019-04-20,"hXW4jEq0oB","K","XEL",5,0
2019-04-20,"InpcUlK9dN","K","ERX",40,0
2019-04-20,"DKcBfmOuSq","K","ERX",10,0
2019-04-20,"tbk4mD8OK7","K","XEL",436,2
2019-04-20,"hXZ24uvD5K","K","ERX",41,0
2019-04-20,"wCb6ZYnNBi","K","XEL",14,0
2019-04-20,"S4ilEqncf2","K","SLR",144,4
2019-04-20,"nNGZe8m9gu","K","CAL",9,0
2019-04-20,"KQ7MuJOER8","K","ERX",26,0
2019-04-20,"WLO6Pn2Rcx","K","CAL",9,0
2019-04-20,"QSXznOM8tY","K","ERX",6,0
2019-04-20,"CWjV13GZdA","K","SLR",18,0
2019-04-20,"YGUKo61MLA","K","ERX",4,0
2019-04-20,"ivrubW5A1f","K","XEL",133,0
2019-04-20,"liZ2EL0p5g","K","SLR",102,2
2019-04-20,"DfcdvgO1i0","K","ERX",2,0
2019-04-20,"IJhkaCQyH9","K","XEL",3,0
2019-04-20,"oKQYn6RtPl","K","XEL",26,0
2019-04-20,"hujV9UWaHs","K","ERX",24,0
2019-04-20,"7g6FUzwWMj","K","CAL",0,0
2019-04-20,"lQjN5qxGdy","K","ERX",1,0
2019-04-20,"RO9sWihtTj","K","XEL",7,0
2019-04-20,"5yi9Eo1sVA","K","CAL",297,1
2019-04-20,"Pt86uOZ3kh","K","XEL",27,0
2019-04-20,"VAcYlabQry","K","SLR",18,0
2019-04-20,"Tj3kxEI504","K","XEL",20,0
2019-04-20,"xZnXEKMYzF","K","XEL",4,0
2019-04-20,"1OvIMZ3Ke6","K","CAL",2,0
2019-04-20,"pB7LG8Huhs","K","CAL",0,0
2019-04-20,"FePQU90pVW","K","XEL",6,0
2019-04-20,"qWKB8SI2LV","K","CAL",0,0
2019-04-21,"oKQYn6RtPl","K","XEL",35,0
2019-04-21,"WLO6Pn2Rcx","K","CAL",5,0
2019-04-21,"QSXznOM8tY","K","ERX",3,0
2019-04-21,"tbk4mD8OK7","K","XEL",375,2
2019-04-21,"VAcYlabQry","K","SLR",53,1
2019-04-21,"Qu3mcsL8J5","K","SLR",3623,12
2019-04-21,"YGUKo61MLA","K","ERX",2,0
2019-04-21,"S4ilEqncf2","K","SLR",115,2
2019-04-21,"5oWPkV4rZm","K","ERX",98,0
2019-04-21,"DKcBfmOuSq","K","ERX",8,0
2019-04-21,"CWjV13GZdA","K","SLR",27,0
2019-04-21,"DfcdvgO1i0","K","ERX",0,0
2019-04-21,"RO9sWihtTj","K","XEL",12,0
2019-04-21,"Pt86uOZ3kh","K","XEL",34,0
2019-04-21,"InpcUlK9dN","K","ERX",40,0
2019-04-21,"ivrubW5A1f","K","XEL",0,0
2019-04-21,"FePQU90pVW","K","XEL",12,0
2019-04-21,"IJhkaCQyH9","K","XEL",4,0
2019-04-21,"nNGZe8m9gu","K","CAL",6,0
2019-04-21,"qWKB8SI2LV","K","CAL",0,0
2019-04-21,"5yi9Eo1sVA","K","CAL",337,1
2019-04-21,"wCb6ZYnNBi","K","XEL",17,0
2019-04-21,"Tj3kxEI504","K","XEL",22,0
2019-04-21,"xZnXEKMYzF","K","XEL",4,0
2019-04-21,"KQ7MuJOER8","K","ERX",24,0
2019-04-21,"1OvIMZ3Ke6","K","CAL",2,0
2019-04-21,"hXZ24uvD5K","K","ERX",37,0
2019-04-21,"hujV9UWaHs","K","ERX",23,0
2019-04-21,"liZ2EL0p5g","K","SLR",79,0
2019-04-21,"hXW4jEq0oB","K","XEL",2,0
2019-04-21,"lQjN5qxGdy","K","ERX",0,0
2019-04-21,"Cs2HY9pXik","K","SLR",0,0
2019-04-22,"CWjV13GZdA","K","SLR",31,2
2019-04-22,"S4ilEqncf2","K","SLR",103,1
2019-04-22,"wCb6ZYnNBi","K","XEL",13,0
2019-04-22,"tbk4mD8OK7","K","XEL",440,0
2019-04-22,"WLO6Pn2Rcx","K","CAL",9,0
2019-04-22,"5yi9Eo1sVA","K","CAL",71,0
2019-04-22,"IJhkaCQyH9","K","XEL",4,0
2019-04-22,"DfcdvgO1i0","K","ERX",2,0
2019-04-22,"oKQYn6RtPl","K","XEL",22,0
2019-04-22,"Qu3mcsL8J5","K","SLR",3503,10
2019-04-22,"YGUKo61MLA","K","ERX",3,0
2019-04-22,"VAcYlabQry","K","SLR",62,0
2019-04-22,"FePQU90pVW","K","XEL",10,0
2019-04-22,"7azKbmjRol","K","BIO",0,0
2019-04-22,"QSXznOM8tY","K","ERX",6,0
2019-04-22,"1OvIMZ3Ke6","K","CAL",4,0
2019-04-22,"RO9sWihtTj","K","XEL",8,0
2019-04-22,"9tbY5lBwg3","K","BIO",0,0
2019-04-22,"hujV9UWaHs","K","ERX",18,0
2019-04-22,"DKcBfmOuSq","K","ERX",6,0
2019-04-22,"hXW4jEq0oB","K","XEL",4,0
2019-04-22,"Pt86uOZ3kh","K","XEL",22,1
2019-04-22,"hXZ24uvD5K","K","ERX",30,0
2019-04-22,"Tj3kxEI504","K","XEL",21,0
2019-04-22,"xZnXEKMYzF","K","XEL",5,0
2019-04-22,"InpcUlK9dN","K","ERX",40,0
2019-04-22,"liZ2EL0p5g","K","SLR",69,1
2019-04-22,"lQjN5qxGdy","K","ERX",4,0
2019-04-22,"nNGZe8m9gu","K","CAL",7,0
2019-04-22,"5oWPkV4rZm","K","ERX",116,0
2019-04-22,"7g6FUzwWMj","K","CAL",0,0
2019-04-22,"s9COHJSEVM","K","BIO",0,0
2019-04-22,"ivrubW5A1f","K","XEL",0,0
2019-04-22,"KQ7MuJOER8","K","ERX",28,0
2019-04-22,"qWKB8SI2LV","K","CAL",0,0
2019-04-22,"ONWEc8FU40","K","BIO",0,0
2019-04-23,"RO9sWihtTj","K","XEL",8,0
2019-04-23,"xZnXEKMYzF","K","XEL",3,0
2019-04-23,"1OvIMZ3Ke6","K","CAL",3,0
2019-04-23,"VAcYlabQry","K","SLR",64,0
2019-04-23,"wCb6ZYnNBi","K","XEL",15,0
2019-04-23,"hXZ24uvD5K","K","ERX",40,0
2019-04-23,"nNGZe8m9gu","K","CAL",7,0
2019-04-23,"Tj3kxEI504","K","XEL",19,0
2019-04-23,"WLO6Pn2Rcx","K","CAL",6,0
2019-04-23,"Wqyn5TQxKG","K","XEL",46,0
2019-04-23,"DKcBfmOuSq","K","ERX",25,0
2019-04-23,"QSXznOM8tY","K","ERX",13,0
2019-04-23,"DfcdvgO1i0","K","ERX",1,0
2019-04-23,"hujV9UWaHs","K","ERX",24,0
2019-04-23,"FePQU90pVW","K","XEL",15,0
2019-04-23,"5yi9Eo1sVA","K","CAL",67,1
2019-04-23,"IJhkaCQyH9","K","XEL",4,0
2019-04-23,"oKQYn6RtPl","K","XEL",23,0
2019-04-23,"5oWPkV4rZm","K","ERX",124,0
2019-04-23,"hXW4jEq0oB","K","XEL",3,0
2019-04-23,"Pt86uOZ3kh","K","XEL",22,0
2019-04-23,"XDc9623n5T","K","CAL",0,0
2019-04-23,"Qu3mcsL8J5","K","SLR",3499,10
2019-04-23,"S4ilEqncf2","K","SLR",129,2
2019-04-23,"YGUKo61MLA","K","ERX",4,0
2019-04-23,"ONWEc8FU40","K","BIO",0,0
2019-04-23,"CWjV13GZdA","K","SLR",35,0
2019-04-23,"liZ2EL0p5g","K","SLR",89,0
2019-04-23,"KQ7MuJOER8","K","ERX",20,0
2019-04-23,"jiosrVeH7b","K","ART",0,0
2019-04-23,"tbk4mD8OK7","K","XEL",413,1
2019-04-23,"InpcUlK9dN","K","ERX",45,0
2019-04-23,"gRaG2vHmks","K","BIO",0,0
2019-04-23,"ivrubW5A1f","K","XEL",0,0
2019-04-23,"BiXMh8t9Ib","K","ERX",0,0
2019-04-23,"qWKB8SI2LV","K","CAL",0,0
2019-04-23,"pB7LG8Huhs","K","CAL",0,0
2019-04-23,"YWJGPFSX7g","K","ART",0,0
2019-04-23,"7azKbmjRol","K","BIO",0,0
2019-04-24,"7g6FUzwWMj","K","CAL",1,0
2019-04-24,"QSXznOM8tY","K","ERX",20,0
2019-04-24,"xZnXEKMYzF","K","XEL",6,0
2019-04-24,"IJhkaCQyH9","K","XEL",6,0
2019-04-24,"WLO6Pn2Rcx","K","CAL",5,0
2019-04-24,"nNGZe8m9gu","K","CAL",0,0
2019-04-24,"tbk4mD8OK7","K","XEL",279,0
2019-04-24,"hujV9UWaHs","K","ERX",21,0
2019-04-24,"Qu3mcsL8J5","K","SLR",2879,12
2019-04-24,"5oWPkV4rZm","K","ERX",113,0
2019-04-24,"DfcdvgO1i0","K","ERX",1,0
2019-04-24,"InpcUlK9dN","K","ERX",46,0
2019-04-24,"wCb6ZYnNBi","K","XEL",13,0
2019-04-24,"1OvIMZ3Ke6","K","CAL",1,0
2019-04-24,"pB7LG8Huhs","K","CAL",0,0
2019-04-24,"DKcBfmOuSq","K","ERX",38,0
2019-04-24,"5yi9Eo1sVA","K","CAL",70,1
2019-04-24,"RO9sWihtTj","K","XEL",6,0
2019-04-24,"S4ilEqncf2","K","SLR",75,1
2019-04-24,"FePQU90pVW","K","XEL",11,0
2019-04-24,"Pt86uOZ3kh","K","XEL",20,0
2019-04-24,"Wqyn5TQxKG","K","XEL",79,0
2019-04-24,"gRaG2vHmks","K","BIO",0,0
2019-04-24,"liZ2EL0p5g","K","SLR",74,0
2019-04-24,"7azKbmjRol","K","BIO",0,0
2019-04-24,"VAcYlabQry","K","SLR",72,0
2019-04-24,"hXW4jEq0oB","K","XEL",2,0
2019-04-24,"jiosrVeH7b","K","ART",0,0
2019-04-24,"qWKB8SI2LV","K","CAL",0,0
2019-04-24,"CWjV13GZdA","K","SLR",0,0
2019-04-24,"KQ7MuJOER8","K","ERX",23,0
2019-04-24,"hGr2D749pV","K","BIO",1,0
2019-04-24,"oKQYn6RtPl","K","XEL",12,0
2019-04-24,"5UeM7WVLn4","K","BIO",0,0
2019-04-24,"YGUKo61MLA","K","ERX",6,0
2019-04-24,"ivrubW5A1f","K","XEL",0,0
2019-04-24,"ONWEc8FU40","K","BIO",0,0
2019-04-24,"hXZ24uvD5K","K","ERX",36,0
2019-04-24,"Tj3kxEI504","K","XEL",20,0
2019-04-24,"mscBMv92Do","K","XEL",4,0
2019-04-24,"Ks6yTQN7D2","K","SLR",0,0
2019-04-24,"lQjN5qxGdy","K","ERX",0,0
2019-04-25,"IJhkaCQyH9","K","XEL",8,0
2019-04-25,"YGUKo61MLA","K","ERX",2,0
2019-04-25,"oKQYn6RtPl","K","XEL",16,0
2019-04-25,"QSXznOM8tY","K","ERX",17,0
2019-04-25,"KQ7MuJOER8","K","ERX",32,0
2019-04-25,"WLO6Pn2Rcx","K","CAL",9,0
2019-04-25,"tbk4mD8OK7","K","XEL",352,0
2019-04-25,"FePQU90pVW","K","XEL",6,0
2019-04-25,"lQjN5qxGdy","K","ERX",0,0
2019-04-25,"5oWPkV4rZm","K","ERX",94,0
2019-04-25,"DfcdvgO1i0","K","ERX",0,0
2019-04-25,"Tj3kxEI504","K","XEL",21,0
2019-04-25,"liZ2EL0p5g","K","SLR",47,0
2019-04-25,"wCb6ZYnNBi","K","XEL",19,0
2019-04-25,"5yi9Eo1sVA","K","CAL",69,0
2019-04-25,"RO9sWihtTj","K","XEL",9,0
2019-04-25,"hXZ24uvD5K","K","ERX",41,0
2019-04-25,"VAcYlabQry","K","SLR",64,2
2019-04-25,"Wqyn5TQxKG","K","XEL",90,0
2019-04-25,"Pt86uOZ3kh","K","XEL",14,0
2019-04-25,"Qu3mcsL8J5","K","SLR",2621,10
2019-04-25,"InpcUlK9dN","K","ERX",49,0
2019-04-25,"DKcBfmOuSq","K","ERX",35,0
2019-04-25,"S4ilEqncf2","K","SLR",59,0
2019-04-25,"hujV9UWaHs","K","ERX",25,0
2019-04-25,"0mlFbEWuHv","K","PNM",0,0
2019-04-25,"1OvIMZ3Ke6","K","CAL",2,0
2019-04-25,"pB7LG8Huhs","K","CAL",0,0
2019-04-25,"xZnXEKMYzF","K","XEL",4,0
2019-04-25,"kqxRX9Glz5","K","CAL",0,0
2019-04-25,"hXW4jEq0oB","K","XEL",2,0
2019-04-25,"ivrubW5A1f","K","XEL",0,0
2019-04-25,"YWJGPFSX7g","K","ART",0,0
2019-04-25,"qWKB8SI2LV","K","CAL",0,0
2019-04-25,"nNGZe8m9gu","K","CAL",0,0
2019-04-25,"gRaG2vHmks","K","BIO",0,0
2019-04-26,"Pt86uOZ3kh","K","XEL",20,0
2019-04-26,"DKcBfmOuSq","K","ERX",34,0
2019-04-26,"lQjN5qxGdy","K","ERX",2,0
2019-04-26,"CWjV13GZdA","K","SLR",0,0
2019-04-26,"YGUKo61MLA","K","ERX",6,0
2019-04-26,"nNGZe8m9gu","K","CAL",0,0
2019-04-26,"WLO6Pn2Rcx","K","CAL",6,0
2019-04-26,"hujV9UWaHs","K","ERX",27,0
2019-04-26,"tbk4mD8OK7","K","XEL",571,2
2019-04-26,"hXZ24uvD5K","K","ERX",42,0
2019-04-26,"5yi9Eo1sVA","K","CAL",69,0
2019-04-26,"QSXznOM8tY","K","ERX",17,0
2019-04-26,"ivrubW5A1f","K","XEL",0,0
2019-04-26,"IJhkaCQyH9","K","XEL",8,0
2019-04-26,"wCb6ZYnNBi","K","XEL",18,0
2019-04-26,"qWKB8SI2LV","K","CAL",0,0
2019-04-26,"pB7LG8Huhs","K","CAL",0,0
2019-04-26,"RO9sWihtTj","K","XEL",8,0
2019-04-26,"DfcdvgO1i0","K","ERX",2,0
2019-04-26,"Qu3mcsL8J5","K","SLR",2523,9
2019-04-26,"FePQU90pVW","K","XEL",8,0
2019-04-26,"1OvIMZ3Ke6","K","CAL",2,0
2019-04-26,"KQ7MuJOER8","K","ERX",23,0
